sentence,prep_LEMMA,sentence_PP_attached,subj_NUM,subj_GEN,subj_ZIPF,obj_NUM,obj_GEN,obj_ZIPF,embedobj_NUM,embedobj_GEN,embedobj_ZIPF,verb_LEMMA
the boy sees the ladies near the woman.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.35,see
the boy near the woman sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.35,see
the boy sees the ladies behind the woman.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.35,see
the boy behind the woman sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.35,see
the boy likes the ladies near the woman.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.35,like
the boy near the woman likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.35,like
the boy likes the ladies behind the woman.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.35,like
the boy behind the woman likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.35,like
the boy sees the ladies near the women.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.35,see
the boy near the women sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.35,see
the boy sees the ladies behind the women.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.35,see
the boy behind the women sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.35,see
the boy likes the ladies near the women.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.35,like
the boy near the women likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.35,like
the boy likes the ladies behind the women.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.35,like
the boy behind the women likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.35,like
the boys see the lady near the woman.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.35,see
the boys near the woman see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.35,see
the boys see the lady behind the woman.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.35,see
the boys behind the woman see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.35,see
the boys like the lady near the woman.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.35,like
the boys near the woman like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.35,like
the boys like the lady behind the woman.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.35,like
the boys behind the woman like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.35,like
the boys see the lady near the women.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.35,see
the boys near the women see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.35,see
the boys see the lady behind the women.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.35,see
the boys behind the women see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.35,see
the boys like the lady near the women.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.35,like
the boys near the women like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.35,like
the boys like the lady behind the women.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.35,like
the boys behind the women like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.35,like
the boys see the ladies near the woman.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.35,see
the boys near the woman see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.35,see
the boys see the ladies behind the woman.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.35,see
the boys behind the woman see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.35,see
the boys like the ladies near the woman.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.35,like
the boys near the woman like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.35,like
the boys like the ladies behind the woman.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.35,like
the boys behind the woman like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.35,like
the boys see the ladies near the women.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.35,see
the boys near the women see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.35,see
the boys see the ladies behind the women.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.35,see
the boys behind the women see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.35,see
the boys like the ladies near the women.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.35,like
the boys near the women like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.35,like
the boys like the ladies behind the women.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.35,like
the boys behind the women like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.35,like
the boy sees the lady near the girl.,near,peripheral,sg,m,5.17,sg,f,4.95,sg,f,5.38,see
the boy near the girl sees the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,sg,f,5.38,see
the boy sees the lady behind the girl.,behind,peripheral,sg,m,5.17,sg,f,4.95,sg,f,5.38,see
the boy behind the girl sees the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,sg,f,5.38,see
the boy likes the lady near the girl.,near,peripheral,sg,m,5.17,sg,f,4.95,sg,f,5.38,like
the boy near the girl likes the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,sg,f,5.38,like
the boy likes the lady behind the girl.,behind,peripheral,sg,m,5.17,sg,f,4.95,sg,f,5.38,like
the boy behind the girl likes the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,sg,f,5.38,like
the boy sees the lady near the girls.,near,peripheral,sg,m,5.17,sg,f,4.95,pl,f,5.38,see
the boy near the girls sees the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,pl,f,5.38,see
the boy sees the lady behind the girls.,behind,peripheral,sg,m,5.17,sg,f,4.95,pl,f,5.38,see
the boy behind the girls sees the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,pl,f,5.38,see
the boy likes the lady near the girls.,near,peripheral,sg,m,5.17,sg,f,4.95,pl,f,5.38,like
the boy near the girls likes the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,pl,f,5.38,like
the boy likes the lady behind the girls.,behind,peripheral,sg,m,5.17,sg,f,4.95,pl,f,5.38,like
the boy behind the girls likes the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,pl,f,5.38,like
the boy sees the ladies near the girl.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.38,see
the boy near the girl sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.38,see
the boy sees the ladies behind the girl.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.38,see
the boy behind the girl sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.38,see
the boy likes the ladies near the girl.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.38,like
the boy near the girl likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.38,like
the boy likes the ladies behind the girl.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,f,5.38,like
the boy behind the girl likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,f,5.38,like
the boy sees the ladies near the girls.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.38,see
the boy near the girls sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.38,see
the boy sees the ladies behind the girls.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.38,see
the boy behind the girls sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.38,see
the boy likes the ladies near the girls.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.38,like
the boy near the girls likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.38,like
the boy likes the ladies behind the girls.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,f,5.38,like
the boy behind the girls likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,f,5.38,like
the boys see the lady near the girl.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.38,see
the boys near the girl see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.38,see
the boys see the lady behind the girl.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.38,see
the boys behind the girl see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.38,see
the boys like the lady near the girl.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.38,like
the boys near the girl like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.38,like
the boys like the lady behind the girl.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,f,5.38,like
the boys behind the girl like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,f,5.38,like
the boys see the lady near the girls.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.38,see
the boys near the girls see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.38,see
the boys see the lady behind the girls.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.38,see
the boys behind the girls see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.38,see
the boys like the lady near the girls.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.38,like
the boys near the girls like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.38,like
the boys like the lady behind the girls.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,f,5.38,like
the boys behind the girls like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,f,5.38,like
the boys see the ladies near the girl.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.38,see
the boys near the girl see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.38,see
the boys see the ladies behind the girl.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.38,see
the boys behind the girl see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.38,see
the boys like the ladies near the girl.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.38,like
the boys near the girl like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.38,like
the boys like the ladies behind the girl.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,f,5.38,like
the boys behind the girl like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,f,5.38,like
the boys see the ladies near the girls.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.38,see
the boys near the girls see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.38,see
the boys see the ladies behind the girls.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.38,see
the boys behind the girls see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.38,see
the boys like the ladies near the girls.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.38,like
the boys near the girls like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.38,like
the boys like the ladies behind the girls.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,f,5.38,like
the boys behind the girls like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,f,5.38,like
the boy sees the lady near the man.,near,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.82,see
the boy near the man sees the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.82,see
the boy sees the lady behind the man.,behind,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.82,see
the boy behind the man sees the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.82,see
the boy likes the lady near the man.,near,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.82,like
the boy near the man likes the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.82,like
the boy likes the lady behind the man.,behind,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.82,like
the boy behind the man likes the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.82,like
the boy sees the lady near the men.,near,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.82,see
the boy near the men sees the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.82,see
the boy sees the lady behind the men.,behind,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.82,see
the boy behind the men sees the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.82,see
the boy likes the lady near the men.,near,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.82,like
the boy near the men likes the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.82,like
the boy likes the lady behind the men.,behind,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.82,like
the boy behind the men likes the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.82,like
the boy sees the ladies near the man.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.82,see
the boy near the man sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.82,see
the boy sees the ladies behind the man.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.82,see
the boy behind the man sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.82,see
the boy likes the ladies near the man.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.82,like
the boy near the man likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.82,like
the boy likes the ladies behind the man.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.82,like
the boy behind the man likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.82,like
the boy sees the ladies near the men.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.82,see
the boy near the men sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.82,see
the boy sees the ladies behind the men.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.82,see
the boy behind the men sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.82,see
the boy likes the ladies near the men.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.82,like
the boy near the men likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.82,like
the boy likes the ladies behind the men.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.82,like
the boy behind the men likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.82,like
the boys see the lady near the man.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.82,see
the boys near the man see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.82,see
the boys see the lady behind the man.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.82,see
the boys behind the man see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.82,see
the boys like the lady near the man.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.82,like
the boys near the man like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.82,like
the boys like the lady behind the man.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.82,like
the boys behind the man like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.82,like
the boys see the lady near the men.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.82,see
the boys near the men see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.82,see
the boys see the lady behind the men.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.82,see
the boys behind the men see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.82,see
the boys like the lady near the men.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.82,like
the boys near the men like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.82,like
the boys like the lady behind the men.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.82,like
the boys behind the men like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.82,like
the boys see the ladies near the man.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.82,see
the boys near the man see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.82,see
the boys see the ladies behind the man.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.82,see
the boys behind the man see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.82,see
the boys like the ladies near the man.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.82,like
the boys near the man like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.82,like
the boys like the ladies behind the man.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.82,like
the boys behind the man like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.82,like
the boys see the ladies near the men.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.82,see
the boys near the men see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.82,see
the boys see the ladies behind the men.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.82,see
the boys behind the men see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.82,see
the boys like the ladies near the men.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.82,like
the boys near the men like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.82,like
the boys like the ladies behind the men.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.82,like
the boys behind the men like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.82,like
the boy sees the lady near the king.,near,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.17,see
the boy near the king sees the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.17,see
the boy sees the lady behind the king.,behind,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.17,see
the boy behind the king sees the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.17,see
the boy likes the lady near the king.,near,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.17,like
the boy near the king likes the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.17,like
the boy likes the lady behind the king.,behind,peripheral,sg,m,5.17,sg,f,4.95,sg,m,5.17,like
the boy behind the king likes the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,sg,m,5.17,like
the boy sees the lady near the kings.,near,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.17,see
the boy near the kings sees the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.17,see
the boy sees the lady behind the kings.,behind,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.17,see
the boy behind the kings sees the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.17,see
the boy likes the lady near the kings.,near,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.17,like
the boy near the kings likes the lady.,near,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.17,like
the boy likes the lady behind the kings.,behind,peripheral,sg,m,5.17,sg,f,4.95,pl,m,5.17,like
the boy behind the kings likes the lady.,behind,center_embedding,sg,m,5.17,sg,f,4.95,pl,m,5.17,like
the boy sees the ladies near the king.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.17,see
the boy near the king sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.17,see
the boy sees the ladies behind the king.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.17,see
the boy behind the king sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.17,see
the boy likes the ladies near the king.,near,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.17,like
the boy near the king likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.17,like
the boy likes the ladies behind the king.,behind,peripheral,sg,m,5.17,pl,f,4.95,sg,m,5.17,like
the boy behind the king likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,sg,m,5.17,like
the boy sees the ladies near the kings.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.17,see
the boy near the kings sees the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.17,see
the boy sees the ladies behind the kings.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.17,see
the boy behind the kings sees the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.17,see
the boy likes the ladies near the kings.,near,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.17,like
the boy near the kings likes the ladies.,near,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.17,like
the boy likes the ladies behind the kings.,behind,peripheral,sg,m,5.17,pl,f,4.95,pl,m,5.17,like
the boy behind the kings likes the ladies.,behind,center_embedding,sg,m,5.17,pl,f,4.95,pl,m,5.17,like
the boys see the lady near the king.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.17,see
the boys near the king see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.17,see
the boys see the lady behind the king.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.17,see
the boys behind the king see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.17,see
the boys like the lady near the king.,near,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.17,like
the boys near the king like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.17,like
the boys like the lady behind the king.,behind,peripheral,pl,m,5.17,sg,f,4.95,sg,m,5.17,like
the boys behind the king like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,sg,m,5.17,like
the boys see the lady near the kings.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.17,see
the boys near the kings see the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.17,see
the boys see the lady behind the kings.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.17,see
the boys behind the kings see the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.17,see
the boys like the lady near the kings.,near,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.17,like
the boys near the kings like the lady.,near,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.17,like
the boys like the lady behind the kings.,behind,peripheral,pl,m,5.17,sg,f,4.95,pl,m,5.17,like
the boys behind the kings like the lady.,behind,center_embedding,pl,m,5.17,sg,f,4.95,pl,m,5.17,like
the boys see the ladies near the king.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.17,see
the boys near the king see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.17,see
the boys see the ladies behind the king.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.17,see
the boys behind the king see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.17,see
the boys like the ladies near the king.,near,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.17,like
the boys near the king like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.17,like
the boys like the ladies behind the king.,behind,peripheral,pl,m,5.17,pl,f,4.95,sg,m,5.17,like
the boys behind the king like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,sg,m,5.17,like
the boys see the ladies near the kings.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.17,see
the boys near the kings see the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.17,see
the boys see the ladies behind the kings.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.17,see
the boys behind the kings see the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.17,see
the boys like the ladies near the kings.,near,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.17,like
the boys near the kings like the ladies.,near,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.17,like
the boys like the ladies behind the kings.,behind,peripheral,pl,m,5.17,pl,f,4.95,pl,m,5.17,like
the boys behind the kings like the ladies.,behind,center_embedding,pl,m,5.17,pl,f,4.95,pl,m,5.17,like
the boy sees the man near the woman.,near,peripheral,sg,m,5.17,sg,m,5.82,sg,f,5.35,see
the boy near the woman sees the man.,near,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.35,see
the boy sees the man behind the woman.,behind,peripheral,sg,m,5.17,sg,m,5.82,sg,f,5.35,see
the boy behind the woman sees the man.,behind,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.35,see
the boy likes the man near the woman.,near,peripheral,sg,m,5.17,sg,m,5.82,sg,f,5.35,like
the boy near the woman likes the man.,near,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.35,like
the boy likes the man behind the woman.,behind,peripheral,sg,m,5.17,sg,m,5.82,sg,f,5.35,like
the boy behind the woman likes the man.,behind,center_embedding,sg,m,5.17,sg,m,5.82,sg,f,5.35,like
the boy sees the man near the women.,near,peripheral,sg,m,5.17,sg,m,5.82,pl,f,5.35,see
the boy near the women sees the man.,near,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.35,see
the boy sees the man behind the women.,behind,peripheral,sg,m,5.17,sg,m,5.82,pl,f,5.35,see
the boy behind the women sees the man.,behind,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.35,see
the boy likes the man near the women.,near,peripheral,sg,m,5.17,sg,m,5.82,pl,f,5.35,like
the boy near the women likes the man.,near,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.35,like
the boy likes the man behind the women.,behind,peripheral,sg,m,5.17,sg,m,5.82,pl,f,5.35,like
the boy behind the women likes the man.,behind,center_embedding,sg,m,5.17,sg,m,5.82,pl,f,5.35,like
the boy sees the men near the woman.,near,peripheral,sg,m,5.17,pl,m,5.82,sg,f,5.35,see
the boy near the woman sees the men.,near,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.35,see
the boy sees the men behind the woman.,behind,peripheral,sg,m,5.17,pl,m,5.82,sg,f,5.35,see
the boy behind the woman sees the men.,behind,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.35,see
the boy likes the men near the woman.,near,peripheral,sg,m,5.17,pl,m,5.82,sg,f,5.35,like
the boy near the woman likes the men.,near,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.35,like
the boy likes the men behind the woman.,behind,peripheral,sg,m,5.17,pl,m,5.82,sg,f,5.35,like
the boy behind the woman likes the men.,behind,center_embedding,sg,m,5.17,pl,m,5.82,sg,f,5.35,like
the boy sees the men near the women.,near,peripheral,sg,m,5.17,pl,m,5.82,pl,f,5.35,see
the boy near the women sees the men.,near,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.35,see
the boy sees the men behind the women.,behind,peripheral,sg,m,5.17,pl,m,5.82,pl,f,5.35,see
the boy behind the women sees the men.,behind,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.35,see
the boy likes the men near the women.,near,peripheral,sg,m,5.17,pl,m,5.82,pl,f,5.35,like
the boy near the women likes the men.,near,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.35,like
the boy likes the men behind the women.,behind,peripheral,sg,m,5.17,pl,m,5.82,pl,f,5.35,like
the boy behind the women likes the men.,behind,center_embedding,sg,m,5.17,pl,m,5.82,pl,f,5.35,like
the boys see the man near the woman.,near,peripheral,pl,m,5.17,sg,m,5.82,sg,f,5.35,see
