sentence,subj_type,subj_PERS,subj_NUM,subj_GEN,subj_ANIM,verb_type,verb_PERS,verb_NUM,verb_finite,has_main,has_embed,has_objrel,has_relative_clause,has_subjrel,incongruence_poss_subj_count,incongruence_poss_obj_count,incongruence_subj_obj_count,incongruence_subj_embedsubj_count,rel_type,clause_type,bound_variable,mean_zipf,sentence_length,long_range_agreement_with_attractor
did the woman see the book?,N,3.0,sg,f,True,Trans,,,False,True,False,False,False,False,,,1.0,,,whether,,5.0,7,
did the woman see the books?,N,3.0,sg,f,True,Trans,,,False,True,False,False,False,False,,,2.0,,,whether,,5.0,7,
did the man see the woman?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,whether,,5.0,7,
did the man see the women?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,whether,,5.0,7,
did the man see the book?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,whether,,5.0,7,
did the man see the books?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,whether,,5.0,7,
did the women see the man?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,2.0,,,whether,,5.0,7,
did the women see the men?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,1.0,,,whether,,5.0,7,
did the women see the book?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,2.0,,,whether,,5.0,7,
did the women see the books?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,1.0,,,whether,,5.0,7,
did the men see the woman?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,whether,,5.0,7,
did the men see the women?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,whether,,5.0,7,
did the men see the book?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,whether,,5.0,7,
did the men see the books?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,whether,,5.0,7,
who plays?,who,,,,True,Intrans,3.0,sg,True,True,False,False,False,False,,,,,,subjwho,,5.0,3,
who played?,who,,,,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwho,,5.0,3,
who falls?,who,,,,True,Intrans,3.0,sg,True,True,False,False,False,False,,,,,,subjwho,,5.0,3,
who fell?,who,,,,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwho,,5.0,3,
who sees the woman?,who,,,,True,Trans,3.0,sg,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who sees the man?,who,,,,True,Trans,3.0,sg,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who sees the women?,who,,,,True,Trans,3.0,sg,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who sees the men?,who,,,,True,Trans,3.0,sg,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who sees the book?,who,,,,True,Trans,3.0,sg,True,True,False,False,False,False,,,1.0,,,subjwho,,5.0,5,
who sees the books?,who,,,,True,Trans,3.0,sg,True,True,False,False,False,False,,,1.0,,,subjwho,,5.0,5,
who saw the woman?,who,,,,True,Trans,,,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who saw the man?,who,,,,True,Trans,,,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who saw the women?,who,,,,True,Trans,,,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who saw the men?,who,,,,True,Trans,,,True,True,False,False,False,False,,,0.0,,,subjwho,,5.0,5,
who saw the book?,who,,,,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwho,,5.0,5,
who saw the books?,who,,,,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwho,,5.0,5,
which woman plays?,N,3.0,sg,f,True,Intrans,3.0,sg,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which woman played?,N,3.0,sg,f,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which woman falls?,N,3.0,sg,f,True,Intrans,3.0,sg,True,True,False,False,False,False,,,,,,subjwhich,,4.0,4,
which woman fell?,N,3.0,sg,f,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which woman sees the man?,N,3.0,sg,f,True,Trans,3.0,sg,True,True,False,False,False,False,,,1.0,,,subjwhich,,4.0,6,
which woman sees the men?,N,3.0,sg,f,True,Trans,3.0,sg,True,True,False,False,False,False,,,2.0,,,subjwhich,,4.0,6,
which woman sees the book?,N,3.0,sg,f,True,Trans,3.0,sg,True,True,False,False,False,False,,,1.0,,,subjwhich,,4.0,6,
which woman sees the books?,N,3.0,sg,f,True,Trans,3.0,sg,True,True,False,False,False,False,,,2.0,,,subjwhich,,4.0,6,
which woman saw the man?,N,3.0,sg,f,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which woman saw the men?,N,3.0,sg,f,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which woman saw the book?,N,3.0,sg,f,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which woman saw the books?,N,3.0,sg,f,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which man plays?,N,3.0,sg,m,True,Intrans,3.0,sg,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which man played?,N,3.0,sg,m,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which man falls?,N,3.0,sg,m,True,Intrans,3.0,sg,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which man fell?,N,3.0,sg,m,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which man sees the woman?,N,3.0,sg,m,True,Trans,3.0,sg,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which man sees the women?,N,3.0,sg,m,True,Trans,3.0,sg,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which man sees the book?,N,3.0,sg,m,True,Trans,3.0,sg,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which man sees the books?,N,3.0,sg,m,True,Trans,3.0,sg,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which man saw the woman?,N,3.0,sg,m,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which man saw the women?,N,3.0,sg,m,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which man saw the book?,N,3.0,sg,m,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which man saw the books?,N,3.0,sg,m,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which women play?,N,3.0,pl,f,True,Intrans,,pl,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which women played?,N,3.0,pl,f,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which women fall?,N,3.0,pl,f,True,Intrans,,pl,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which women fell?,N,3.0,pl,f,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which women see the man?,N,3.0,pl,f,True,Trans,,pl,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which women see the men?,N,3.0,pl,f,True,Trans,,pl,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which women see the book?,N,3.0,pl,f,True,Trans,,pl,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which women see the books?,N,3.0,pl,f,True,Trans,,pl,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which women saw the man?,N,3.0,pl,f,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which women saw the men?,N,3.0,pl,f,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which women saw the book?,N,3.0,pl,f,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which women saw the books?,N,3.0,pl,f,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which men play?,N,3.0,pl,m,True,Intrans,,pl,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which men played?,N,3.0,pl,m,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which men fall?,N,3.0,pl,m,True,Intrans,,pl,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which men fell?,N,3.0,pl,m,True,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which men see the woman?,N,3.0,pl,m,True,Trans,,pl,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which men see the women?,N,3.0,pl,m,True,Trans,,pl,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which men see the book?,N,3.0,pl,m,True,Trans,,pl,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which men see the books?,N,3.0,pl,m,True,Trans,,pl,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which men saw the woman?,N,3.0,pl,m,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which men saw the women?,N,3.0,pl,m,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which men saw the book?,N,3.0,pl,m,True,Trans,,,True,True,False,False,False,False,,,2.0,,,subjwhich,,5.0,6,
which men saw the books?,N,3.0,pl,m,True,Trans,,,True,True,False,False,False,False,,,1.0,,,subjwhich,,5.0,6,
which book fell?,N,3.0,sg,,False,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
which books fell?,N,3.0,pl,,False,Intrans,,,True,True,False,False,False,False,,,,,,subjwhich,,5.0,4,
who do the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
who do the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
who does the woman see?,N,3.0,sg,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
who does the man see?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
who did the woman see?,N,3.0,sg,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
who did the man see?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
who did the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
who did the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom do the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom do the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom does the woman see?,N,3.0,sg,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom does the man see?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom did the woman see?,N,3.0,sg,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom did the man see?,N,3.0,sg,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom did the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
whom did the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,0.0,,,objwho,,5.0,6,
which woman do the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which woman did the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which man do the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which man did the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which women do the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
which women did the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
which men do the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
which men did the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
which book do the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which book do the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which book did the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which book did the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,2.0,,,objwhich,,5.0,7,
which books do the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
which books do the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
which books did the women see?,N,3.0,pl,f,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
which books did the men see?,N,3.0,pl,m,True,Trans,,,False,True,False,False,False,False,,,1.0,,,objwhich,,5.0,7,
the woman knows that the man plays.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the woman knows that the man played.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the woman knows that the man falls.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the woman knows that the man fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the woman knows that the man sees the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the woman knows that the man sees the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the woman knows that the man saw the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the woman knows that the man saw the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the woman knows that the men play.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the woman knows that the men played.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the woman knows that the men fall.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the woman knows that the men fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the woman knows that the men see the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the woman knows that the men see the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the woman knows that the men saw the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the woman knows that the men saw the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the woman knows that the book fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the woman knows that the books fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the woman knows whether the man plays.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the woman knows whether the man played.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the woman knows whether the man falls.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the woman knows whether the man fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the woman knows whether the man sees the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the woman knows whether the man sees the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the woman knows whether the man saw the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the woman knows whether the man saw the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,10,
the woman knows whether the men play.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the woman knows whether the men played.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the woman knows whether the men fall.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the woman knows whether the men fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the woman knows whether the men see the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the woman knows whether the men see the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the woman knows whether the men saw the book.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the woman knows whether the men saw the books.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,10,
the woman knows whether the book fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the woman knows whether the books fell.,N,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,Whether,whether,,5.0,8,
the woman knows who plays.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the woman knows who played.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the woman knows who falls.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the woman knows who fell.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,6,
the woman knows who sees the man.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows who sees the men.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows who sees the book.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows who sees the books.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows who saw the man.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows who saw the men.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows who saw the book.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows who saw the books.,who,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,,,subjwho,,5.0,8,
the woman knows which man plays.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the woman knows which man played.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the woman knows which man falls.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the woman knows which man fell.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the woman knows which man sees the book.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the woman knows which man sees the books.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the woman knows which man saw the book.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the woman knows which man saw the books.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,9,
the woman knows which men play.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the woman knows which men played.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the woman knows which men fall.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the woman knows which men fell.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the woman knows which men see the book.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the woman knows which men see the books.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the woman knows which men saw the book.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the woman knows which men saw the books.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,9,
the woman knows which book fell.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,,subjwhich,,5.0,7,
the woman knows which books fell.,which,3.0,sg,f,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,,subjwhich,,5.0,7,
the woman knows who the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows who the man saw.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows who the men see.,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows who the men saw.,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the man saw.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the men see.,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows whom the men saw.,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,0.0,,,objwho,,5.0,8,
the woman knows which book the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the woman knows which book the man saw.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the woman knows which book the men see.,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which book the men saw.,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which books the man sees.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which books the man saw.,N,3.0,sg,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,2.0,,,objwhich,,5.0,9,
the woman knows which books the men see.,N,3.0,pl,m,True,Trans,3.0,pl,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the woman knows which books the men saw.,N,3.0,pl,m,True,Trans,3.0,sg,True,False,True,False,False,False,,,1.0,,,objwhich,,5.0,9,
the man knows that the woman plays.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman played.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman falls.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the woman sees the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the woman sees the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the woman saw the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the woman saw the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,10,
the man knows that the women play.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women played.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women fall.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows that the women see the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the women see the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the women saw the book.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the women saw the books.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,10,
the man knows that the book fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,That,that,,5.0,8,
the man knows that the books fell.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,2.0,That,that,,5.0,8,
the man knows whether the woman plays.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the woman played.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
the man knows whether the woman falls.,N,3.0,sg,m,True,Matrix,3.0,sg,True,False,True,False,False,False,,,,1.0,Whether,whether,,5.0,8,
